"x"
"Best value iPhone X 256GFast service and best value !!!  Switched from a 5s to a iPhone X with lots of memory. SIM card fit and start up software was simple. Backup your old phone on iCloud and keep it close to your new phone. Software uses Bluetooth and WiFi to do the rest. Did it all myself without tech support. Now I can run lots of apps and take pictures without fear of filling up my phone. Yes it is much larger than a 5s but it fits in my pocket. I love it.Read full review...Verified purchase:  Yes | Condition: new | Sold by: solutinter"
"Worth the waitI had the iPhone 6s Plus before this bad boy. Although that phone was awesome, I'm glad I upgraded to the X. Went from a 64gb storage to 256gb. Happy to have purchased  a year after the release, as I got it heavily discounted on cyber Monday. Camera takes fast and clear photos, battery life is decent, and face ID is better than I thought it would be. The jury is still out on True Tone display but getting used to leaving that feature on, as it actually does help with reducing eye strain. I bought this phone refurbished in overall good condition. The back is made out of glass and was scratched a bit, so I bought a carbon fiber decal cutout, now looks like new.Read full review...Verified purchase:  Yes | Condition: refurbished | Sold by: mywit"
"IPhone X reviewI love the navigation finally got rid of the annoying single point of failure home button battery life did not improveVerified purchase:  Yes | Condition: new | Sold by: keval11"
"CPO iPhone XPhone works as intended; had to get AT&T to unlock it however (easy, they have a website just for this).Overall, I am satisfied but wish battery life was a little better - adequate so far.Verified purchase:  Yes | Condition: pre-owned | Sold by: mywit"
"It's a REAL beautiful, lovely little iPhone...It's a REAL beautiful, lovely little iPhone, absolutely, no question!But is it WORTH the totally OBSCENE amount of money that Apple is asking (new and pre-owned, both)?Absolutely not. By no stretch of the imagination is this smartphone THAT much more superior to other smartphones.My wife wanted only this particular phone, so we bought it for her (\"Happy Wife = a Happy Life\").  But it is, in all honesty, ridiculously overpriced and over-hyped. In my honest opinion.Best of luck to you with your decision...Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: littleseouls"
"Great Buy, Brand Spankin NewI am not sure what a small form factor is but this phone is basically like brand new. There were scratches but they aren’t noticeable especially with a phone case and screen protector on. Awesome for the value!Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: bidallies"
"iPhone XAmazing .... Amazing company. Please buy from them and let them know to keep up the good job!Verified purchase:  Yes | Condition: pre-owned | Sold by: bidallies"
"Great valueGreat phone for price! Works perfectly. I’m very happy with purchase.Verified purchase:  Yes | Condition: pre-owned | Sold by: bidallies"
"iPhone xThe product came fast and it works wonderfully.Verified purchase:  Yes | Condition: pre-owned | Sold by: buyspry"
"Love the no home buttonI've had iphone 3,5,6,7. This is the best by far.  Verified purchase:  Yes | Condition: pre-owned | Sold by: bidallies"
"GOOD ITEMGOT GREAT ITEMLOVE ITVerified purchase:  Yes | Condition: new | Sold by: shiniab"
"Great Phone!!Looks great! Works great! Thanks!!!Verified purchase:  Yes | Condition: pre-owned | Sold by: bidallies"
"HappyBrand New and working great<U+0001F60A><U+0001F60A>Verified purchase:  Yes | Condition: pre-owned | Sold by: brainofmutant"
"Not sure what this question meansThank uVerified purchase:  Yes | Condition: new | Sold by: klew9346"
"iPhone XBest iPhone yet!!Verified purchase:  Yes | Condition: new | Sold by: anything4u15"
"Do not get this product!!!The item came with a screen issue where the phone would ghost. The back of the phone was shattered aswell.Verified purchase:  Yes | Condition: pre-owned | Sold by: cellfeee"
"Best value iPhone X 256GFast service and best value !!!  Switched from a 5s to a iPhone X with lots of memory. SIM card fit and start up software was simple. Backup your old phone on iCloud and keep it close to your new phone. Software uses Bluetooth and WiFi to do the rest. Did it all myself without tech support. Now I can run lots of apps and take pictures without fear of filling up my phone. Yes it is much larger than a 5s but it fits in my pocket. I love it.Read full review...Verified purchase:  Yes | Condition: new | Sold by: solutinter"
"Beautiful phoneI’m extremely pleased with this. Truly the best iPhone yet. I love the battery life, the cameras, the new gestures, the operative system, almost everything! There are some things that haven’t been addressed yet, like the compatibility of some apps with the new screen, or the absence of multitasking, but overall it’s a very smooth experience. I do not like the price tag though. If you can get a deal, you might be able to shave about $150 from the full retail price. Absolutely recommended.Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: candoman13"
"Overall a great PhoneI bought the I Phone X out of the box. It had some barley noticeable imperfections on the screen. It was easy to set up and has a great display. The only thing is that the battery life is only 84% of when the phone was new. I would have expected a phone only a few years old to have greater battery capacity. Overall a great PhoneRead full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: buyspry"
"IPhone X- love it.I love this phone. I went form a 6 to an X and what a great product. The face recognition feature is amazing ( even in the dark). The size is perfect and the processor is very fast. The delivery was faster than expected too.Very happy.Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: bidallies"
"The New iPhone XI was skeptical at first but the longer I have it, the better it gets. Facial ID set up in less than 30 seconds. The phone is blinding fast. Apple somehow figured out how to increase volume across the board so that is much better than my 7+. Battery life is better, too. After getting used to not having a control button, which didn’t take long at all, navigation is a snap. All in all, this is a phone that I can hold onto for a while - can’t imagine what’s coming next but I’ll be enjoying the X for months to come. I highly recommend the iPhone X.Read full review...Verified purchase:  Yes | Condition: new | Sold by: theronkeller"
"Worth the waitI had the iPhone 6s Plus before this bad boy. Although that phone was awesome, I'm glad I upgraded to the X. Went from a 64gb storage to 256gb. Happy to have purchased  a year after the release, as I got it heavily discounted on cyber Monday. Camera takes fast and clear photos, battery life is decent, and face ID is better than I thought it would be. The jury is still out on True Tone display but getting used to leaving that feature on, as it actually does help with reducing eye strain. I bought this phone refurbished in overall good condition. The back is made out of glass and was scratched a bit, so I bought a carbon fiber decal cutout, now looks like new.Read full review...Verified purchase:  Yes | Condition: refurbished | Sold by: mywit"
"IPhone X reviewI love the navigation finally got rid of the annoying single point of failure home button battery life did not improveVerified purchase:  Yes | Condition: new | Sold by: keval11"
"CPO iPhone XPhone works as intended; had to get AT&T to unlock it however (easy, they have a website just for this).Overall, I am satisfied but wish battery life was a little better - adequate so far.Verified purchase:  Yes | Condition: pre-owned | Sold by: mywit"
"It's a REAL beautiful, lovely little iPhone...It's a REAL beautiful, lovely little iPhone, absolutely, no question!But is it WORTH the totally OBSCENE amount of money that Apple is asking (new and pre-owned, both)?Absolutely not. By no stretch of the imagination is this smartphone THAT much more superior to other smartphones.My wife wanted only this particular phone, so we bought it for her (\"Happy Wife = a Happy Life\").  But it is, in all honesty, ridiculously overpriced and over-hyped. In my honest opinion.Best of luck to you with your decision...Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: littleseouls"
"Great Buy, Brand Spankin NewI am not sure what a small form factor is but this phone is basically like brand new. There were scratches but they aren’t noticeable especially with a phone case and screen protector on. Awesome for the value!Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: bidallies"
"Excellent interface but...This is one of if not THE best phones on earth but... the issue with this phone for ME is twofold 1) it feels delicate because it’s basically all glass... so you’ll need a good case... 2) coming from a 6s plus the screen when watching Netflix, YouTube etcetera is notably smaller...  the latter being a big gripe for me. Beyond that it is a NOTABLE improvement over everything else.. camera for example is EXCELLENT.Read full review...Verified purchase: No"
"Fair Value for being usedHad some scratches on the screen that were not seen in the pictures.Verified purchase:  Yes | Condition: pre-owned | Sold by: abcellphones"
"iPhone X refurbGood refurb job. Looks like a new screen. very little wear found. Working good.Verified purchase:  Yes | Condition: refurbished | Sold by: buyspry"
"GoodGood productVerified purchase:  Yes | Condition: pre-owned | Sold by: knwon89"
"Apple iPhone XExcellent product for the price Fully functional!Verified purchase:  Yes | Condition: refurbished | Sold by: buyspry"
"Awesome productCan’t wait till it deliver, thanks appleVerified purchase:  Yes | Condition: new | Sold by: daisymae1314"
"Great valueiPhone X is amazing.  Great value.  Good as newVerified purchase:  Yes | Condition: pre-owned | Sold by: emb-phones"
"Works perfectNice productVerified purchase:  Yes | Condition: pre-owned | Sold by: bidallies"
"Great buyWill do more businessVerified purchase:  Yes | Condition: pre-owned | Sold by: new_york_apple_..."
"GreatVery nice phone, I’m fully satisfied with this product. Will recommend.Thanks.Verified purchase:  Yes | Condition: refurbished | Sold by: buyspry"
"Best value iPhone X 256GFast service and best value !!!  Switched from a 5s to a iPhone X with lots of memory. SIM card fit and start up software was simple. Backup your old phone on iCloud and keep it close to your new phone. Software uses Bluetooth and WiFi to do the rest. Did it all myself without tech support. Now I can run lots of apps and take pictures without fear of filling up my phone. Yes it is much larger than a 5s but it fits in my pocket. I love it.Read full review...Verified purchase:  Yes | Condition: new | Sold by: solutinter"
"Beautiful phoneI’m extremely pleased with this. Truly the best iPhone yet. I love the battery life, the cameras, the new gestures, the operative system, almost everything! There are some things that haven’t been addressed yet, like the compatibility of some apps with the new screen, or the absence of multitasking, but overall it’s a very smooth experience. I do not like the price tag though. If you can get a deal, you might be able to shave about $150 from the full retail price. Absolutely recommended.Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: candoman13"
"Overall a great PhoneI bought the I Phone X out of the box. It had some barley noticeable imperfections on the screen. It was easy to set up and has a great display. The only thing is that the battery life is only 84% of when the phone was new. I would have expected a phone only a few years old to have greater battery capacity. Overall a great PhoneRead full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: buyspry"
"IPhone X- love it.I love this phone. I went form a 6 to an X and what a great product. The face recognition feature is amazing ( even in the dark). The size is perfect and the processor is very fast. The delivery was faster than expected too.Very happy.Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: bidallies"
"The New iPhone XI was skeptical at first but the longer I have it, the better it gets. Facial ID set up in less than 30 seconds. The phone is blinding fast. Apple somehow figured out how to increase volume across the board so that is much better than my 7+. Battery life is better, too. After getting used to not having a control button, which didn’t take long at all, navigation is a snap. All in all, this is a phone that I can hold onto for a while - can’t imagine what’s coming next but I’ll be enjoying the X for months to come. I highly recommend the iPhone X.Read full review...Verified purchase:  Yes | Condition: new | Sold by: theronkeller"
"Worth the waitI had the iPhone 6s Plus before this bad boy. Although that phone was awesome, I'm glad I upgraded to the X. Went from a 64gb storage to 256gb. Happy to have purchased  a year after the release, as I got it heavily discounted on cyber Monday. Camera takes fast and clear photos, battery life is decent, and face ID is better than I thought it would be. The jury is still out on True Tone display but getting used to leaving that feature on, as it actually does help with reducing eye strain. I bought this phone refurbished in overall good condition. The back is made out of glass and was scratched a bit, so I bought a carbon fiber decal cutout, now looks like new.Read full review...Verified purchase:  Yes | Condition: refurbished | Sold by: mywit"
"IPhone X reviewI love the navigation finally got rid of the annoying single point of failure home button battery life did not improveVerified purchase:  Yes | Condition: new | Sold by: keval11"
"CPO iPhone XPhone works as intended; had to get AT&T to unlock it however (easy, they have a website just for this).Overall, I am satisfied but wish battery life was a little better - adequate so far.Verified purchase:  Yes | Condition: pre-owned | Sold by: mywit"
"It's a REAL beautiful, lovely little iPhone...It's a REAL beautiful, lovely little iPhone, absolutely, no question!But is it WORTH the totally OBSCENE amount of money that Apple is asking (new and pre-owned, both)?Absolutely not. By no stretch of the imagination is this smartphone THAT much more superior to other smartphones.My wife wanted only this particular phone, so we bought it for her (\"Happy Wife = a Happy Life\").  But it is, in all honesty, ridiculously overpriced and over-hyped. In my honest opinion.Best of luck to you with your decision...Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: littleseouls"
"Great Buy, Brand Spankin NewI am not sure what a small form factor is but this phone is basically like brand new. There were scratches but they aren’t noticeable especially with a phone case and screen protector on. Awesome for the value!Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: bidallies"
"iPhone XIt okay, very loud ringer, but not worth the money, but none of them areVerified purchase:  Yes | Condition: new | Sold by: kivutech"
"Good phoneOverall this is a great phoneVerified purchase:  Yes | Condition: refurbished | Sold by: amazing-wireless"
"Great iPhoneThe iPhone was better than described. Loving it right now.Verified purchase:  Yes | Condition: pre-owned | Sold by: wireless_zone"
"iPhone XYou the bestVerified purchase:  Yes | Condition: new | Sold by: coreyw_us"
"PerfectQuick and easy, just like I expected!Verified purchase:  Yes | Condition: new | Sold by: bigmoe889"
"iphonexVery nice works wellVerified purchase:  Yes | Condition: pre-owned | Sold by: bidallies"
"Great phoneVery happy with my phoneVerified purchase:  Yes | Condition: pre-owned | Sold by: lexer5"
"Awesome productGreat product works greatVerified purchase:  Yes | Condition: refurbished | Sold by: buyspry"
"iPhone XLove my new phone!!  Quick delivery!!Verified purchase:  Yes | Condition: pre-owned | Sold by: buyspry"
"Very satisfied!great battery management and lightweight.Verified purchase:  Yes | Condition: pre-owned | Sold by: gsmsupplier"
"Best value iPhone X 256GFast service and best value !!!  Switched from a 5s to a iPhone X with lots of memory. SIM card fit and start up software was simple. Backup your old phone on iCloud and keep it close to your new phone. Software uses Bluetooth and WiFi to do the rest. Did it all myself without tech support. Now I can run lots of apps and take pictures without fear of filling up my phone. Yes it is much larger than a 5s but it fits in my pocket. I love it.Read full review...Verified purchase:  Yes | Condition: new | Sold by: solutinter"
"Beautiful phoneI’m extremely pleased with this. Truly the best iPhone yet. I love the battery life, the cameras, the new gestures, the operative system, almost everything! There are some things that haven’t been addressed yet, like the compatibility of some apps with the new screen, or the absence of multitasking, but overall it’s a very smooth experience. I do not like the price tag though. If you can get a deal, you might be able to shave about $150 from the full retail price. Absolutely recommended.Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: candoman13"
"Overall a great PhoneI bought the I Phone X out of the box. It had some barley noticeable imperfections on the screen. It was easy to set up and has a great display. The only thing is that the battery life is only 84% of when the phone was new. I would have expected a phone only a few years old to have greater battery capacity. Overall a great PhoneRead full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: buyspry"
"IPhone X- love it.I love this phone. I went form a 6 to an X and what a great product. The face recognition feature is amazing ( even in the dark). The size is perfect and the processor is very fast. The delivery was faster than expected too.Very happy.Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: bidallies"
"The New iPhone XI was skeptical at first but the longer I have it, the better it gets. Facial ID set up in less than 30 seconds. The phone is blinding fast. Apple somehow figured out how to increase volume across the board so that is much better than my 7+. Battery life is better, too. After getting used to not having a control button, which didn’t take long at all, navigation is a snap. All in all, this is a phone that I can hold onto for a while - can’t imagine what’s coming next but I’ll be enjoying the X for months to come. I highly recommend the iPhone X.Read full review...Verified purchase:  Yes | Condition: new | Sold by: theronkeller"
"Worth the waitI had the iPhone 6s Plus before this bad boy. Although that phone was awesome, I'm glad I upgraded to the X. Went from a 64gb storage to 256gb. Happy to have purchased  a year after the release, as I got it heavily discounted on cyber Monday. Camera takes fast and clear photos, battery life is decent, and face ID is better than I thought it would be. The jury is still out on True Tone display but getting used to leaving that feature on, as it actually does help with reducing eye strain. I bought this phone refurbished in overall good condition. The back is made out of glass and was scratched a bit, so I bought a carbon fiber decal cutout, now looks like new.Read full review...Verified purchase:  Yes | Condition: refurbished | Sold by: mywit"
"IPhone X reviewI love the navigation finally got rid of the annoying single point of failure home button battery life did not improveVerified purchase:  Yes | Condition: new | Sold by: keval11"
"CPO iPhone XPhone works as intended; had to get AT&T to unlock it however (easy, they have a website just for this).Overall, I am satisfied but wish battery life was a little better - adequate so far.Verified purchase:  Yes | Condition: pre-owned | Sold by: mywit"
"It's a REAL beautiful, lovely little iPhone...It's a REAL beautiful, lovely little iPhone, absolutely, no question!But is it WORTH the totally OBSCENE amount of money that Apple is asking (new and pre-owned, both)?Absolutely not. By no stretch of the imagination is this smartphone THAT much more superior to other smartphones.My wife wanted only this particular phone, so we bought it for her (\"Happy Wife = a Happy Life\").  But it is, in all honesty, ridiculously overpriced and over-hyped. In my honest opinion.Best of luck to you with your decision...Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: littleseouls"
"Great Buy, Brand Spankin NewI am not sure what a small form factor is but this phone is basically like brand new. There were scratches but they aren’t noticeable especially with a phone case and screen protector on. Awesome for the value!Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: bidallies"
"iPhone xPhone is in great condition! Thanks!Verified purchase:  Yes | Condition: pre-owned | Sold by: scal_deals"
"Review Very well used phoneI’m enjoying it right now Verified purchase:  Yes | Condition: pre-owned | Sold by: lucor_4994"
"4 starsGreat product lmaoooVerified purchase:  Yes | Condition: pre-owned | Sold by: sami809"
"iPhone X reviewIt is a great phone. Does everything I need it to do :)Verified purchase:  Yes | Condition: pre-owned | Sold by: nearbeer1"
"Good phoneLove itVerified purchase:  Yes | Condition: new | Sold by: sandehayes"
"Good productGood productVerified purchase:  Yes | Condition: new | Sold by: porter_cable11"
"GoodI am happy so far.Verified purchase:  Yes | Condition: pre-owned | Sold by: smarter.phone"
"Perfect phoneLove it !!!!! It’s a great phoneVerified purchase:  Yes | Condition: refurbished | Sold by: michaelchason13"
"Compact,well doneHandy ,Verified purchase:  Yes | Condition: refurbished | Sold by: buyspry"
"GoodI don’t have enap money pay this timeVerified purchase:  Yes | Condition: pre-owned | Sold by: wirelessworld4u"
"Best value iPhone X 256GFast service and best value !!!  Switched from a 5s to a iPhone X with lots of memory. SIM card fit and start up software was simple. Backup your old phone on iCloud and keep it close to your new phone. Software uses Bluetooth and WiFi to do the rest. Did it all myself without tech support. Now I can run lots of apps and take pictures without fear of filling up my phone. Yes it is much larger than a 5s but it fits in my pocket. I love it.Read full review...Verified purchase:  Yes | Condition: new | Sold by: solutinter"
"Beautiful phoneI’m extremely pleased with this. Truly the best iPhone yet. I love the battery life, the cameras, the new gestures, the operative system, almost everything! There are some things that haven’t been addressed yet, like the compatibility of some apps with the new screen, or the absence of multitasking, but overall it’s a very smooth experience. I do not like the price tag though. If you can get a deal, you might be able to shave about $150 from the full retail price. Absolutely recommended.Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: candoman13"
"Overall a great PhoneI bought the I Phone X out of the box. It had some barley noticeable imperfections on the screen. It was easy to set up and has a great display. The only thing is that the battery life is only 84% of when the phone was new. I would have expected a phone only a few years old to have greater battery capacity. Overall a great PhoneRead full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: buyspry"
"IPhone X- love it.I love this phone. I went form a 6 to an X and what a great product. The face recognition feature is amazing ( even in the dark). The size is perfect and the processor is very fast. The delivery was faster than expected too.Very happy.Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: bidallies"
"The New iPhone XI was skeptical at first but the longer I have it, the better it gets. Facial ID set up in less than 30 seconds. The phone is blinding fast. Apple somehow figured out how to increase volume across the board so that is much better than my 7+. Battery life is better, too. After getting used to not having a control button, which didn’t take long at all, navigation is a snap. All in all, this is a phone that I can hold onto for a while - can’t imagine what’s coming next but I’ll be enjoying the X for months to come. I highly recommend the iPhone X.Read full review...Verified purchase:  Yes | Condition: new | Sold by: theronkeller"
"Worth the waitI had the iPhone 6s Plus before this bad boy. Although that phone was awesome, I'm glad I upgraded to the X. Went from a 64gb storage to 256gb. Happy to have purchased  a year after the release, as I got it heavily discounted on cyber Monday. Camera takes fast and clear photos, battery life is decent, and face ID is better than I thought it would be. The jury is still out on True Tone display but getting used to leaving that feature on, as it actually does help with reducing eye strain. I bought this phone refurbished in overall good condition. The back is made out of glass and was scratched a bit, so I bought a carbon fiber decal cutout, now looks like new.Read full review...Verified purchase:  Yes | Condition: refurbished | Sold by: mywit"
"IPhone X reviewI love the navigation finally got rid of the annoying single point of failure home button battery life did not improveVerified purchase:  Yes | Condition: new | Sold by: keval11"
"CPO iPhone XPhone works as intended; had to get AT&T to unlock it however (easy, they have a website just for this).Overall, I am satisfied but wish battery life was a little better - adequate so far.Verified purchase:  Yes | Condition: pre-owned | Sold by: mywit"
"It's a REAL beautiful, lovely little iPhone...It's a REAL beautiful, lovely little iPhone, absolutely, no question!But is it WORTH the totally OBSCENE amount of money that Apple is asking (new and pre-owned, both)?Absolutely not. By no stretch of the imagination is this smartphone THAT much more superior to other smartphones.My wife wanted only this particular phone, so we bought it for her (\"Happy Wife = a Happy Life\").  But it is, in all honesty, ridiculously overpriced and over-hyped. In my honest opinion.Best of luck to you with your decision...Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: littleseouls"
"Great Buy, Brand Spankin NewI am not sure what a small form factor is but this phone is basically like brand new. There were scratches but they aren’t noticeable especially with a phone case and screen protector on. Awesome for the value!Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: bidallies"
"Great priceGreat phoneVerified purchase:  Yes | Condition: pre-owned | Sold by: alyssa072312"
"Like itI am really happy with my purchaseVerified purchase:  Yes | Condition: pre-owned | Sold by: jjoy73"
"Great phoneDecent purchase beyond expectationsVerified purchase:  Yes | Condition: pre-owned | Sold by: bidallies"
"ExcellentVery good!Verified purchase:  Yes | Condition: refurbished | Sold by: mywit"
"PerfectVerified purchase:  Yes | Condition: pre-owned | Sold by: bbykz"
"Thanks!Thanks!Verified purchase:  Yes | Condition: pre-owned | Sold by: chibbitts"
"iPhone X newGood buy.Verified purchase:  Yes | Condition: new | Sold by: ampmcellular"
"Like itVerified purchase:  Yes | Condition: pre-owned | Sold by: mrstdurden"
"Happy with the productAs expectedVerified purchase:  Yes | Condition: pre-owned | Sold by: stockdoc98"
"As promisedPerfect as promisedDelivery in 48 h including SundayVerified purchase:  Yes | Condition: new | Sold by: vitaliyua"
"Best value iPhone X 256GFast service and best value !!!  Switched from a 5s to a iPhone X with lots of memory. SIM card fit and start up software was simple. Backup your old phone on iCloud and keep it close to your new phone. Software uses Bluetooth and WiFi to do the rest. Did it all myself without tech support. Now I can run lots of apps and take pictures without fear of filling up my phone. Yes it is much larger than a 5s but it fits in my pocket. I love it.Read full review...Verified purchase:  Yes | Condition: new | Sold by: solutinter"
"Beautiful phoneI’m extremely pleased with this. Truly the best iPhone yet. I love the battery life, the cameras, the new gestures, the operative system, almost everything! There are some things that haven’t been addressed yet, like the compatibility of some apps with the new screen, or the absence of multitasking, but overall it’s a very smooth experience. I do not like the price tag though. If you can get a deal, you might be able to shave about $150 from the full retail price. Absolutely recommended.Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: candoman13"
"Overall a great PhoneI bought the I Phone X out of the box. It had some barley noticeable imperfections on the screen. It was easy to set up and has a great display. The only thing is that the battery life is only 84% of when the phone was new. I would have expected a phone only a few years old to have greater battery capacity. Overall a great PhoneRead full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: buyspry"
"IPhone X- love it.I love this phone. I went form a 6 to an X and what a great product. The face recognition feature is amazing ( even in the dark). The size is perfect and the processor is very fast. The delivery was faster than expected too.Very happy.Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: bidallies"
"The New iPhone XI was skeptical at first but the longer I have it, the better it gets. Facial ID set up in less than 30 seconds. The phone is blinding fast. Apple somehow figured out how to increase volume across the board so that is much better than my 7+. Battery life is better, too. After getting used to not having a control button, which didn’t take long at all, navigation is a snap. All in all, this is a phone that I can hold onto for a while - can’t imagine what’s coming next but I’ll be enjoying the X for months to come. I highly recommend the iPhone X.Read full review...Verified purchase:  Yes | Condition: new | Sold by: theronkeller"
"Worth the waitI had the iPhone 6s Plus before this bad boy. Although that phone was awesome, I'm glad I upgraded to the X. Went from a 64gb storage to 256gb. Happy to have purchased  a year after the release, as I got it heavily discounted on cyber Monday. Camera takes fast and clear photos, battery life is decent, and face ID is better than I thought it would be. The jury is still out on True Tone display but getting used to leaving that feature on, as it actually does help with reducing eye strain. I bought this phone refurbished in overall good condition. The back is made out of glass and was scratched a bit, so I bought a carbon fiber decal cutout, now looks like new.Read full review...Verified purchase:  Yes | Condition: refurbished | Sold by: mywit"
"IPhone X reviewI love the navigation finally got rid of the annoying single point of failure home button battery life did not improveVerified purchase:  Yes | Condition: new | Sold by: keval11"
"CPO iPhone XPhone works as intended; had to get AT&T to unlock it however (easy, they have a website just for this).Overall, I am satisfied but wish battery life was a little better - adequate so far.Verified purchase:  Yes | Condition: pre-owned | Sold by: mywit"
"It's a REAL beautiful, lovely little iPhone...It's a REAL beautiful, lovely little iPhone, absolutely, no question!But is it WORTH the totally OBSCENE amount of money that Apple is asking (new and pre-owned, both)?Absolutely not. By no stretch of the imagination is this smartphone THAT much more superior to other smartphones.My wife wanted only this particular phone, so we bought it for her (\"Happy Wife = a Happy Life\").  But it is, in all honesty, ridiculously overpriced and over-hyped. In my honest opinion.Best of luck to you with your decision...Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: littleseouls"
"Great Buy, Brand Spankin NewI am not sure what a small form factor is but this phone is basically like brand new. There were scratches but they aren’t noticeable especially with a phone case and screen protector on. Awesome for the value!Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: bidallies"
"SuperVerified purchase:  Yes | Condition: pre-owned | Sold by: wireless_zone"
"Great+++Verified purchase:  Yes | Condition: new | Sold by: tarzente"
"Excellent (in the beginning of usage)Verified purchase:  Yes | Condition: pre-owned | Sold by: winchester83"
"Solid Smart Phone!Verified purchase:  Yes | Condition: new | Sold by: colind88868"
"Does not respond to messages. Does not send the productDoes not respond to messages. Does not send the productVerified purchase:  Yes | Condition: pre-owned | Sold by: tech_lab777"
"Awesome phone Apple's Anniversary Phone Wow!!!Apple iPhone X, 10 yrs Apples been around love this anniversary Phone.Verified purchase: No"
"GreatVerified purchase:  Yes | Condition: pre-owned | Sold by: coolandfunnyspe..."
"AwesomeLove it!!!Verified purchase:  Yes | Condition: pre-owned | Sold by: cellfeee"
"Awesome!Better than expectedVerified purchase:  Yes | Condition: new | Sold by: bowling0729"
"Wonderful!The best iPhone.Thanks.Verified purchase:  Yes | Condition: pre-owned | Sold by: dimalex1"
"Best value iPhone X 256GFast service and best value !!!  Switched from a 5s to a iPhone X with lots of memory. SIM card fit and start up software was simple. Backup your old phone on iCloud and keep it close to your new phone. Software uses Bluetooth and WiFi to do the rest. Did it all myself without tech support. Now I can run lots of apps and take pictures without fear of filling up my phone. Yes it is much larger than a 5s but it fits in my pocket. I love it.Read full review...Verified purchase:  Yes | Condition: new | Sold by: solutinter"
"Beautiful phoneI’m extremely pleased with this. Truly the best iPhone yet. I love the battery life, the cameras, the new gestures, the operative system, almost everything! There are some things that haven’t been addressed yet, like the compatibility of some apps with the new screen, or the absence of multitasking, but overall it’s a very smooth experience. I do not like the price tag though. If you can get a deal, you might be able to shave about $150 from the full retail price. Absolutely recommended.Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: candoman13"
"Overall a great PhoneI bought the I Phone X out of the box. It had some barley noticeable imperfections on the screen. It was easy to set up and has a great display. The only thing is that the battery life is only 84% of when the phone was new. I would have expected a phone only a few years old to have greater battery capacity. Overall a great PhoneRead full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: buyspry"
"IPhone X- love it.I love this phone. I went form a 6 to an X and what a great product. The face recognition feature is amazing ( even in the dark). The size is perfect and the processor is very fast. The delivery was faster than expected too.Very happy.Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: bidallies"
"The New iPhone XI was skeptical at first but the longer I have it, the better it gets. Facial ID set up in less than 30 seconds. The phone is blinding fast. Apple somehow figured out how to increase volume across the board so that is much better than my 7+. Battery life is better, too. After getting used to not having a control button, which didn’t take long at all, navigation is a snap. All in all, this is a phone that I can hold onto for a while - can’t imagine what’s coming next but I’ll be enjoying the X for months to come. I highly recommend the iPhone X.Read full review...Verified purchase:  Yes | Condition: new | Sold by: theronkeller"
"Worth the waitI had the iPhone 6s Plus before this bad boy. Although that phone was awesome, I'm glad I upgraded to the X. Went from a 64gb storage to 256gb. Happy to have purchased  a year after the release, as I got it heavily discounted on cyber Monday. Camera takes fast and clear photos, battery life is decent, and face ID is better than I thought it would be. The jury is still out on True Tone display but getting used to leaving that feature on, as it actually does help with reducing eye strain. I bought this phone refurbished in overall good condition. The back is made out of glass and was scratched a bit, so I bought a carbon fiber decal cutout, now looks like new.Read full review...Verified purchase:  Yes | Condition: refurbished | Sold by: mywit"
"IPhone X reviewI love the navigation finally got rid of the annoying single point of failure home button battery life did not improveVerified purchase:  Yes | Condition: new | Sold by: keval11"
"CPO iPhone XPhone works as intended; had to get AT&T to unlock it however (easy, they have a website just for this).Overall, I am satisfied but wish battery life was a little better - adequate so far.Verified purchase:  Yes | Condition: pre-owned | Sold by: mywit"
